,Participant Private ID,Spreadsheet,Spreadsheet Row,Trial Number,Screen Number,Screen Name,Zone Type,Reaction Time,Response,display,Button A,Button B,Zuweisung_Mitspieler(in),partnerAnswer,reward
2201,8842342.0,Ambigious,33.0,37,1.0,decision,response_button_text,1879.200000047684,0,Trials,50ct behalten,50ct spenden,"Sie spielen mit ""ivette""",1,1
2207,8842342.0,Ambigious,36.0,38,1.0,decision,response_button_text,2640.600000023842,0,Trials,50ct behalten,50ct spenden,"Sie spielen mit ""ninja""",0,0
2213,8842342.0,Ambigious,45.0,39,1.0,decision,response_button_text,1884.1000000238416,1,Trials,50ct behalten,50ct spenden,"Sie spielen mit ""ölsmc""",2,2
2221,8842342.0,Ambigious,38.0,40,1.0,decision,response_button_text,1775.600000023842,1,Trials,50ct behalten,50ct spenden,"Sie spielen mit ""XMP""",2,2
2229,8842342.0,Ambigious,56.0,41,1.0,decision,response_button_text,2082.700000047684,1,Trials,50ct behalten,50ct spenden,"Sie spielen mit ""pusher""",2,2
2237,8842342.0,Ambigious,62.0,42,1.0,decision,response_button_text,2148.5,1,Trials,50ct behalten,50ct spenden,"Sie spielen mit ""olaf""",2,2
2245,8842342.0,Ambigious,37.0,43,1.0,decision,response_button_text,2410.5,0,Trials,50ct behalten,50ct spenden,"Sie spielen mit ""ricarda8""",1,1
2251,8842342.0,Ambigious,46.0,44,1.0,decision,response_button_text,3005.4000000953674,0,Trials,50ct behalten,50ct spenden,"Sie spielen mit ""plethoraa""",0,0
2257,8842342.0,Ambigious,52.0,45,1.0,decision,response_button_text,1994.5,1,Trials,50ct behalten,50ct spenden,"Sie spielen mit ""Carsten""",2,2
2265,8842342.0,Ambigious,53.0,46,1.0,decision,response_button_text,1876.399999976158,1,Trials,50ct behalten,50ct spenden,"Sie spielen mit ""Nadine""",2,2
2273,8842342.0,Ambigious,60.0,47,1.0,decision,response_button_text,3262.5,1,Trials,50ct behalten,50ct spenden,"Sie spielen mit ""imPACT""",2,2
2281,8842342.0,Ambigious,43.0,48,1.0,decision,response_button_text,2003.1000000238416,0,Trials,50ct behalten,50ct spenden,"Sie spielen mit ""katja""",1,1
2287,8842342.0,Ambigious,34.0,49,1.0,decision,response_button_text,2562.200000047684,0,Trials,50ct behalten,50ct spenden,"Sie spielen mit ""nicoletta""",0,0
2293,8842342.0,Ambigious,48.0,50,1.0,decision,response_button_text,1830.7999999523165,1,Trials,50ct behalten,50ct spenden,"Sie spielen mit ""RammStein""",2,2
2301,8842342.0,Ambigious,57.0,51,1.0,decision,response_button_text,1943.4000000953677,1,Trials,50ct behalten,50ct spenden,"Sie spielen mit ""Uli""",2,2
2309,8842342.0,Ambigious,49.0,52,1.0,decision,response_button_text,3438.200000047684,1,Trials,50ct behalten,50ct spenden,"Sie spielen mit ""CMPdavid""",2,2
2317,8842342.0,Ambigious,44.0,53,1.0,decision,response_button_text,2010.0,1,Trials,50ct behalten,50ct spenden,"Sie spielen mit ""shallweplay""",2,2
2325,8842342.0,Ambigious,55.0,54,1.0,decision,response_button_text,2207.100000023842,1,Trials,50ct behalten,50ct spenden,"Sie spielen mit ""quatschkopf""",2,2
2333,8842342.0,Ambigious,54.0,55,1.0,decision,response_button_text,2716.7999999523163,1,Trials,50ct behalten,50ct spenden,"Sie spielen mit ""????""",2,2
2341,8842342.0,Ambigious,39.0,56,1.0,decision,response_button_text,2866.8000000715256,1,Trials,50ct behalten,50ct spenden,"Sie spielen mit ""underwood""",2,2
2349,8842342.0,Ambigious,61.0,57,1.0,decision,response_button_text,1462.100000023842,1,Trials,50ct behalten,50ct spenden,"Sie spielen mit ""lilly""",2,2
2357,8842342.0,Ambigious,50.0,58,1.0,decision,response_button_text,2968.200000047684,0,Trials,50ct behalten,50ct spenden,"Sie spielen mit ""camper""",1,1
2363,8842342.0,Ambigious,58.0,59,1.0,decision,response_button_text,1853.899999976158,0,Trials,50ct behalten,50ct spenden,"Sie spielen mit ""özclan""",1,1
2369,8842342.0,Ambigious,40.0,60,1.0,decision,response_button_text,1988.1000000238416,1,Trials,50ct behalten,50ct spenden,"Sie spielen mit ""fatima""",2,2
2391,8742634.0,Ambigious,16.0,1,1.0,decision,response_button_text,6375.5,1,Trials,50ct behalten,50ct spenden,"Sie spielen mit ""666""",2,2
2399,8742634.0,Ambigious,10.0,2,1.0,decision,response_button_text,2978.5,0,Trials,50ct behalten,50ct spenden,"Sie spielen mit ""Zoe""",0,0
2405,8742634.0,Ambigious,32.0,3,1.0,decision,response_button_text,1343.800000000745,1,Trials,50ct behalten,50ct spenden,"Sie spielen mit ""Steffen""",2,2
2413,8742634.0,Ambigious,11.0,4,1.0,decision,response_button_text,904.89999999851,1,Trials,50ct behalten,50ct spenden,"Sie spielen mit ""collin""",2,2
2421,8742634.0,Ambigious,6.0,5,1.0,decision,response_button_text,1419.699999999255,0,Trials,50ct behalten,50ct spenden,"Sie spielen mit ""memphis""",0,0
2427,8742634.0,Ambigious,31.0,6,1.0,decision,response_button_text,1115.39999999851,1,Trials,50ct behalten,50ct spenden,"Sie spielen mit ""max""",2,2
2435,8742634.0,Ambigious,22.0,7,1.0,decision,response_button_text,812.1000000014901,1,Trials,50ct behalten,50ct spenden,"Sie spielen mit ""born toKill""",2,2
2443,8742634.0,Ambigious,29.0,8,1.0,decision,response_button_text,1102.0,0,Trials,50ct behalten,50ct spenden,"Sie spielen mit ""c3po""",0,0
2449,8742634.0,Ambigious,3.0,9,1.0,decision,response_button_text,919.0999999977648,0,Trials,50ct behalten,50ct spenden,"Sie spielen mit ""kazandr""",0,0
2455,8742634.0,Ambigious,14.0,10,1.0,decision,response_button_text,3300.89999999851,1,Trials,50ct behalten,50ct spenden,"Sie spielen mit ""Woop""",2,2
2463,8742634.0,Ambigious,13.0,11,1.0,decision,response_button_text,1220.39999999851,0,Trials,50ct behalten,50ct spenden,"Sie spielen mit ""TryMe""",1,1
2469,8742634.0,Ambigious,5.0,12,1.0,decision,response_button_text,827.8000000007451,1,Trials,50ct behalten,50ct spenden,"Sie spielen mit ""lisa""",2,2
2477,8742634.0,Ambigious,26.0,13,1.0,decision,response_button_text,998.1999999992548,1,Trials,50ct behalten,50ct spenden,"Sie spielen mit ""Ppwjer""",2,2
2485,8742634.0,Ambigious,28.0,14,1.0,decision,response_button_text,1054.89999999851,1,Trials,50ct behalten,50ct spenden,"Sie spielen mit ""Kitty""",2,2
2493,8742634.0,Ambigious,18.0,15,1.0,decision,response_button_text,917.10000000149,1,Trials,50ct behalten,50ct spenden,"Sie spielen mit ""Chris""",2,2
2501,8742634.0,Ambigious,15.0,16,1.0,decision,response_button_text,945.8000000007452,1,Trials,50ct behalten,50ct spenden,"Sie spielen mit ""next""",2,2
2509,8742634.0,Ambigious,17.0,17,1.0,decision,response_button_text,827.0,0,Trials,50ct behalten,50ct spenden,"Sie spielen mit ""keEpcalm""",1,1
2515,8742634.0,Ambigious,7.0,18,1.0,decision,response_button_text,1068.2000000029802,0,Trials,50ct behalten,50ct spenden,"Sie spielen mit ""sdlfn""",1,1
2521,8742634.0,Ambigious,19.0,19,1.0,decision,response_button_text,636.5999999977648,0,Trials,50ct behalten,50ct spenden,"Sie spielen mit ""Rico""",0,0
2527,8742634.0,Ambigious,9.0,20,1.0,decision,response_button_text,1263.5999999977648,0,Trials,50ct behalten,50ct spenden,"Sie spielen mit ""Mooney""",1,1
2533,8742634.0,Ambigious,12.0,21,1.0,decision,response_button_text,1053.5999999977648,1,Trials,50ct behalten,50ct spenden,"Sie spielen mit ""schnuck""",2,2
2541,8742634.0,Ambigious,8.0,22,1.0,decision,response_button_text,678.3000000007451,0,Trials,50ct behalten,50ct spenden,"Sie spielen mit ""Temminator""",0,0
2547,8742634.0,Ambigious,30.0,23,1.0,decision,response_button_text,968.2999999970198,1,Trials,50ct behalten,50ct spenden,"Sie spielen mit ""holy shit""",2,2
2555,8742634.0,Ambigious,4.0,24,1.0,decision,response_button_text,1001.2999999970198,0,Trials,50ct behalten,50ct spenden,"Sie spielen mit ""Daniel""",0,0
2561,8742634.0,Ambigious,20.0,25,1.0,decision,response_button_text,1367.300000000745,0,Trials,50ct behalten,50ct spenden,"Sie spielen mit ""maggy""",1,1
2567,8742634.0,Ambigious,23.0,26,1.0,decision,response_button_text,1100.300000000745,1,Trials,50ct behalten,50ct spenden,"Sie spielen mit ""8D""",2,2
2575,8742634.0,Ambigious,27.0,27,1.0,decision,response_button_text,1524.5,0,Trials,50ct behalten,50ct spenden,"Sie spielen mit ""CptSparrow""",0,0
2581,8742634.0,Ambigious,21.0,28,1.0,decision,response_button_text,994.0,1,Trials,50ct behalten,50ct spenden,"Sie spielen mit ""fabien""",2,2
2589,8742634.0,Ambigious,25.0,29,1.0,decision,response_button_text,1024.39999999851,1,Trials,50ct behalten,50ct spenden,"Sie spielen mit ""ines""",2,2
2597,8742634.0,Ambigious,24.0,30,1.0,decision,response_button_text,1030.800000000745,0,Trials,50ct behalten,50ct spenden,"Sie spielen mit ""dillon""",1,1
2603,8742634.0,Ambigious,58.0,31,1.0,decision,response_button_text,917.5999999977648,0,Trials,50ct behalten,50ct spenden,"Sie spielen mit ""özclan""",1,1
2609,8742634.0,Ambigious,38.0,32,1.0,decision,response_button_text,765.0,0,Trials,50ct behalten,50ct spenden,"Sie spielen mit ""XMP""",0,0
2615,8742634.0,Ambigious,34.0,33,1.0,decision,response_button_text,1187.300000000745,0,Trials,50ct behalten,50ct spenden,"Sie spielen mit ""nicoletta""",0,0
2621,8742634.0,Ambigious,46.0,34,1.0,decision,response_button_text,734.6000000014901,1,Trials,50ct behalten,50ct spenden,"Sie spielen mit ""plethoraa""",2,2
2629,8742634.0,Ambigious,33.0,35,1.0,decision,response_button_text,810.6000000014901,1,Trials,50ct behalten,50ct spenden,"Sie spielen mit ""ivette""",2,2
2637,8742634.0,Ambigious,43.0,36,1.0,decision,response_button_text,1066.4000000022352,0,Trials,50ct behalten,50ct spenden,"Sie spielen mit ""katja""",1,1
2643,8742634.0,Ambigious,60.0,37,1.0,decision,response_button_text,1305.10000000149,1,Trials,50ct behalten,50ct spenden,"Sie spielen mit ""imPACT""",2,2
2651,8742634.0,Ambigious,55.0,38,1.0,decision,response_button_text,700.6999999992549,0,Trials,50ct behalten,50ct spenden,"Sie spielen mit ""quatschkopf""",0,0
2657,8742634.0,Ambigious,51.0,39,1.0,decision,response_button_text,873.5,0,Trials,50ct behalten,50ct spenden,"Sie spielen mit ""michi""",0,0
2663,8742634.0,Ambigious,49.0,40,1.0,decision,response_button_text,1711.5,1,Trials,50ct behalten,50ct spenden,"Sie spielen mit ""CMPdavid""",2,2
2671,8742634.0,Ambigious,57.0,41,1.0,decision,response_button_text,1182.0,1,Trials,50ct behalten,50ct spenden,"Sie spielen mit ""Uli""",2,2
2679,8742634.0,Ambigious,37.0,42,1.0,decision,response_button_text,990.89999999851,0,Trials,50ct behalten,50ct spenden,"Sie spielen mit ""ricarda8""",1,1
2685,8742634.0,Ambigious,62.0,43,1.0,decision,response_button_text,905.39999999851,0,Trials,50ct behalten,50ct spenden,"Sie spielen mit ""olaf""",1,1
2691,8742634.0,Ambigious,54.0,44,1.0,decision,response_button_text,889.5,0,Trials,50ct behalten,50ct spenden,"Sie spielen mit ""????""",1,1
2697,8742634.0,Ambigious,53.0,45,1.0,decision,response_button_text,929.6999999992548,0,Trials,50ct behalten,50ct spenden,"Sie spielen mit ""Nadine""",0,0
2703,8742634.0,Ambigious,44.0,46,1.0,decision,response_button_text,1121.800000000745,1,Trials,50ct behalten,50ct spenden,"Sie spielen mit ""shallweplay""",2,2
2711,8742634.0,Ambigious,41.0,47,1.0,decision,response_button_text,719.0,1,Trials,50ct behalten,50ct spenden,"Sie spielen mit ""ironMaan""",2,2
2719,8742634.0,Ambigious,36.0,48,1.0,decision,response_button_text,811.1999999992549,1,Trials,50ct behalten,50ct spenden,"Sie spielen mit ""ninja""",2,2
2727,8742634.0,Ambigious,56.0,49,1.0,decision,response_button_text,969.5999999977648,1,Trials,50ct behalten,50ct spenden,"Sie spielen mit ""pusher""",2,2
2735,8742634.0,Ambigious,35.0,50,1.0,decision,response_button_text,740.5,1,Trials,50ct behalten,50ct spenden,"Sie spielen mit ""Skyluke""",2,2
2743,8742634.0,Ambigious,42.0,51,1.0,decision,response_button_text,806.8000000007451,0,Trials,50ct behalten,50ct spenden,"Sie spielen mit ""swap""",0,0
2749,8742634.0,Ambigious,47.0,52,1.0,decision,response_button_text,582.5,0,Trials,50ct behalten,50ct spenden,"Sie spielen mit ""blume""",1,1
2755,8742634.0,Ambigious,50.0,53,1.0,decision,response_button_text,584.5,0,Trials,50ct behalten,50ct spenden,"Sie spielen mit ""camper""",1,1
2761,8742634.0,Ambigious,40.0,54,1.0,decision,response_button_text,602.1999999992549,0,Trials,50ct behalten,50ct spenden,"Sie spielen mit ""fatima""",0,0
2767,8742634.0,Ambigious,45.0,55,1.0,decision,response_button_text,671.4000000022352,0,Trials,50ct behalten,50ct spenden,"Sie spielen mit ""ölsmc""",1,1
2773,8742634.0,Ambigious,52.0,56,1.0,decision,response_button_text,1168.0,0,Trials,50ct behalten,50ct spenden,"Sie spielen mit ""Carsten""",1,1
2779,8742634.0,Ambigious,61.0,57,1.0,decision,response_button_text,1009.6999999992548,0,Trials,50ct behalten,50ct spenden,"Sie spielen mit ""lilly""",0,0
2785,8742634.0,Ambigious,48.0,58,1.0,decision,response_button_text,1107.60000000149,0,Trials,50ct behalten,50ct spenden,"Sie spielen mit ""RammStein""",0,0
2791,8742634.0,Ambigious,39.0,59,1.0,decision,response_button_text,998.0,0,Trials,50ct behalten,50ct spenden,"Sie spielen mit ""underwood""",1,1
2797,8742634.0,Ambigious,59.0,60,1.0,decision,response_button_text,326.79999999701977,0,Trials,50ct behalten,50ct spenden,"Sie spielen mit ""Fatima""",0,0
2820,8552546.0,Ambigious,5.0,1,1.0,decision,response_button_text,3587.000000000029,1,Trials,50ct behalten,50ct spenden,"Sie spielen mit ""lisa""",2,2
2828,8552546.0,Ambigious,13.0,2,1.0,decision,response_button_text,5433.0,1,Trials,50ct behalten,50ct spenden,"Sie spielen mit ""TryMe""",2,2
2836,8552546.0,Ambigious,32.0,3,1.0,decision,response_button_text,2648.0,0,Trials,50ct behalten,50ct spenden,"Sie spielen mit ""Steffen""",1,1
2842,8552546.0,Ambigious,31.0,4,1.0,decision,response_button_text,1555.0,1,Trials,50ct behalten,50ct spenden,"Sie spielen mit ""max""",2,2
2850,8552546.0,Ambigious,26.0,5,1.0,decision,response_button_text,2134.0,0,Trials,50ct behalten,50ct spenden,"Sie spielen mit ""Ppwjer""",1,1
2856,8552546.0,Ambigious,9.0,6,1.0,decision,response_button_text,2258.0,1,Trials,50ct behalten,50ct spenden,"Sie spielen mit ""Mooney""",2,2
2864,8552546.0,Ambigious,11.0,7,1.0,decision,response_button_text,2122.0,0,Trials,50ct behalten,50ct spenden,"Sie spielen mit ""collin""",1,1
2870,8552546.0,Ambigious,10.0,8,1.0,decision,response_button_text,1193.0000000000582,1,Trials,50ct behalten,50ct spenden,"Sie spielen mit ""Zoe""",2,2
2878,8552546.0,Ambigious,3.0,9,1.0,decision,response_button_text,1635.0,0,Trials,50ct behalten,50ct spenden,"Sie spielen mit ""kazandr""",0,0
2884,8552546.0,Ambigious,19.0,10,1.0,decision,response_button_text,2766.0,1,Trials,50ct behalten,50ct spenden,"Sie spielen mit ""Rico""",2,2
2892,8552546.0,Ambigious,14.0,11,1.0,decision,response_button_text,1776.0,0,Trials,50ct behalten,50ct spenden,"Sie spielen mit ""Woop""",0,0
2898,8552546.0,Ambigious,28.0,12,1.0,decision,response_button_text,1420.0,1,Trials,50ct behalten,50ct spenden,"Sie spielen mit ""Kitty""",2,2
2906,8552546.0,Ambigious,21.0,13,1.0,decision,response_button_text,2101.0,1,Trials,50ct behalten,50ct spenden,"Sie spielen mit ""fabien""",2,2
2914,8552546.0,Ambigious,18.0,14,1.0,decision,response_button_text,2556.0,0,Trials,50ct behalten,50ct spenden,"Sie spielen mit ""Chris""",1,1
2920,8552546.0,Ambigious,23.0,15,1.0,decision,response_button_text,1692.9999999999418,1,Trials,50ct behalten,50ct spenden,"Sie spielen mit ""8D""",2,2
2928,8552546.0,Ambigious,30.0,16,1.0,decision,response_button_text,2827.0,0,Trials,50ct behalten,50ct spenden,"Sie spielen mit ""holy shit""",1,1
2934,8552546.0,Ambigious,27.0,17,1.0,decision,response_button_text,2016.9999999999416,1,Trials,50ct behalten,50ct spenden,"Sie spielen mit ""CptSparrow""",2,2
2942,8552546.0,Ambigious,20.0,18,1.0,decision,response_button_text,1834.0,1,Trials,50ct behalten,50ct spenden,"Sie spielen mit ""maggy""",2,2
2950,8552546.0,Ambigious,17.0,19,1.0,decision,response_button_text,3744.000000000058,1,Trials,50ct behalten,50ct spenden,"Sie spielen mit ""keEpcalm""",2,2
2958,8552546.0,Ambigious,22.0,20,1.0,decision,response_button_text,2136.0,0,Trials,50ct behalten,50ct spenden,"Sie spielen mit ""born toKill""",1,1
2964,8552546.0,Ambigious,7.0,21,1.0,decision,response_button_text,2972.0,0,Trials,50ct behalten,50ct spenden,"Sie spielen mit ""sdlfn""",1,1
2970,8552546.0,Ambigious,8.0,22,1.0,decision,response_button_text,1753.0,1,Trials,50ct behalten,50ct spenden,"Sie spielen mit ""Temminator""",2,2
2978,8552546.0,Ambigious,12.0,23,1.0,decision,response_button_text,2013.0,1,Trials,50ct behalten,50ct spenden,"Sie spielen mit ""schnuck""",2,2
2986,8552546.0,Ambigious,25.0,24,1.0,decision,response_button_text,1710.0,1,Trials,50ct behalten,50ct spenden,"Sie spielen mit ""ines""",2,2
2994,8552546.0,Ambigious,4.0,25,1.0,decision,response_button_text,2058.0,0,Trials,50ct behalten,50ct spenden,"Sie spielen mit ""Daniel""",0,0
3000,8552546.0,Ambigious,24.0,26,1.0,decision,response_button_text,1663.9999999999418,1,Trials,50ct behalten,50ct spenden,"Sie spielen mit ""dillon""",2,2
3008,8552546.0,Ambigious,15.0,27,1.0,decision,response_button_text,2047.0,0,Trials,50ct behalten,50ct spenden,"Sie spielen mit ""next""",1,1
3014,8552546.0,Ambigious,16.0,28,1.0,decision,response_button_text,1897.0,0,Trials,50ct behalten,50ct spenden,"Sie spielen mit ""666""",0,0
3020,8552546.0,Ambigious,29.0,29,1.0,decision,response_button_text,1518.0,0,Trials,50ct behalten,50ct spenden,"Sie spielen mit ""c3po""",0,0
3026,8552546.0,Ambigious,6.0,30,1.0,decision,response_button_text,1463.0,1,Trials,50ct behalten,50ct spenden,"Sie spielen mit ""memphis""",2,2
3034,8552546.0,Ambigious,37.0,31,1.0,decision,response_button_text,1842.0,1,Trials,50ct behalten,50ct spenden,"Sie spielen mit ""ricarda8""",2,2
3042,8552546.0,Ambigious,62.0,32,1.0,decision,response_button_text,1727.0,1,Trials,50ct behalten,50ct spenden,"Sie spielen mit ""olaf""",2,2
3050,8552546.0,Ambigious,52.0,33,1.0,decision,response_button_text,1462.9999999999418,1,Trials,50ct behalten,50ct spenden,"Sie spielen mit ""Carsten""",2,2
3058,8552546.0,Ambigious,44.0,34,1.0,decision,response_button_text,2528.0,1,Trials,50ct behalten,50ct spenden,"Sie spielen mit ""shallweplay""",2,2
3066,8552546.0,Ambigious,54.0,35,1.0,decision,response_button_text,1746.9999999999418,0,Trials,50ct behalten,50ct spenden,"Sie spielen mit ""????""",1,1
3072,8552546.0,Ambigious,45.0,36,1.0,decision,response_button_text,2795.0000000001164,0,Trials,50ct behalten,50ct spenden,"Sie spielen mit ""ölsmc""",1,1
3078,8552546.0,Ambigious,50.0,37,1.0,decision,response_button_text,2244.0,1,Trials,50ct behalten,50ct spenden,"Sie spielen mit ""camper""",2,2
3086,8552546.0,Ambigious,58.0,38,1.0,decision,response_button_text,1503.0,0,Trials,50ct behalten,50ct spenden,"Sie spielen mit ""özclan""",1,1
3092,8552546.0,Ambigious,35.0,39,1.0,decision,response_button_text,2261.0,1,Trials,50ct behalten,50ct spenden,"Sie spielen mit ""Skyluke""",2,2
3100,8552546.0,Ambigious,46.0,40,1.0,decision,response_button_text,2755.0,1,Trials,50ct behalten,50ct spenden,"Sie spielen mit ""plethoraa""",2,2
3108,8552546.0,Ambigious,60.0,41,1.0,decision,response_button_text,2248.0,1,Trials,50ct behalten,50ct spenden,"Sie spielen mit ""imPACT""",2,2
3116,8552546.0,Ambigious,59.0,42,1.0,decision,response_button_text,2005.0,1,Trials,50ct behalten,50ct spenden,"Sie spielen mit ""Fatima""",2,2
3124,8552546.0,Ambigious,38.0,43,1.0,decision,response_button_text,1334.0,0,Trials,50ct behalten,50ct spenden,"Sie spielen mit ""XMP""",0,0
3130,8552546.0,Ambigious,56.0,44,1.0,decision,response_button_text,1572.0,0,Trials,50ct behalten,50ct spenden,"Sie spielen mit ""pusher""",1,1
3136,8552546.0,Ambigious,47.0,45,1.0,decision,response_button_text,1337.0,1,Trials,50ct behalten,50ct spenden,"Sie spielen mit ""blume""",2,2
3144,8552546.0,Ambigious,36.0,46,1.0,decision,response_button_text,2898.0,0,Trials,50ct behalten,50ct spenden,"Sie spielen mit ""ninja""",0,0
3150,8552546.0,Ambigious,49.0,47,1.0,decision,response_button_text,2087.0,1,Trials,50ct behalten,50ct spenden,"Sie spielen mit ""CMPdavid""",2,2
